image_path,mask_path,type,split
dataset\images\val\crack269_jpg.rf.7e1Zq1kNlpHQIj5S5DvX.jpg,dataset\masks\val\crack269_jpg.rf.7e1Zq1kNlpHQIj5S5DvX__segment_crack.png,crack,val
dataset\images\val\cracking109_jpg.rf.bo9u1w0Gl3hosi94WbEo.jpg,dataset\masks\val\cracking109_jpg.rf.bo9u1w0Gl3hosi94WbEo__segment_crack.png,crack,val
dataset\images\val\photo_6186122103615503106_y_jpg.rf.y1DzoIEEdNGzP84ARuma.jpg,dataset\masks\val\photo_6186122103615503106_y_jpg.rf.y1DzoIEEdNGzP84ARuma__segment_crack.png,crack,val
dataset\images\val\2296_jpg.rf.xXBJO5pYZbllOLTErHts.jpg,dataset\masks\val\2296_jpg.rf.xXBJO5pYZbllOLTErHts__segment_crack.png,crack,val
dataset\images\val\1930_jpg.rf.b0j373ab6GrFTmqbQLCF.jpg,dataset\masks\val\1930_jpg.rf.b0j373ab6GrFTmqbQLCF__segment_crack.png,crack,val
dataset\images\val\a_20_1_png_jpg.rf.be1osDcmp5vEc53B3TQd.jpg,dataset\masks\val\a_20_1_png_jpg.rf.be1osDcmp5vEc53B3TQd__segment_crack.png,crack,val
dataset\images\val\images70_jpg.rf.y4BpxMLSp1GddltKVlpS.jpg,dataset\masks\val\images70_jpg.rf.y4BpxMLSp1GddltKVlpS__segment_crack.png,crack,val
dataset\images\val\00066_jpg.rf.c85D0ThPdPTh4iLzeTf3.jpg,dataset\masks\val\00066_jpg.rf.c85D0ThPdPTh4iLzeTf3__segment_crack.png,crack,val
dataset\images\val\1731_jpg.rf.VrbX3UWqdDu1EWfbVbIp.jpg,dataset\masks\val\1731_jpg.rf.VrbX3UWqdDu1EWfbVbIp__segment_crack.png,crack,val
dataset\images\val\cracking429_jpg.rf.cqHyOtI75T4yEBmDW1uJ.jpg,dataset\masks\val\cracking429_jpg.rf.cqHyOtI75T4yEBmDW1uJ__segment_crack.png,crack,val
dataset\images\val\image01_jpg.rf.VuWcODkh9vTpy3FSb1SA.jpg,dataset\masks\val\image01_jpg.rf.VuWcODkh9vTpy3FSb1SA__segment_crack.png,crack,val
dataset\images\val\cracking451_jpg.rf.dGGYAptSyczs1W0fiuFX.jpg,dataset\masks\val\cracking451_jpg.rf.dGGYAptSyczs1W0fiuFX__segment_crack.png,crack,val
dataset\images\val\cracking0102100_jpg.rf.e2ON3Fcgy57cfTRJivj3.jpg,dataset\masks\val\cracking0102100_jpg.rf.e2ON3Fcgy57cfTRJivj3__segment_crack.png,crack,val
dataset\images\val\1010-dat_png_jpg.rf.dRDD6cdzVNAB6RSHPVf8.jpg,dataset\masks\val\1010-dat_png_jpg.rf.dRDD6cdzVNAB6RSHPVf8__segment_crack.png,crack,val
dataset\images\val\1125-dat_png_jpg.rf.WgaSXxzUmvORROghQslJ.jpg,dataset\masks\val\1125-dat_png_jpg.rf.WgaSXxzUmvORROghQslJ__segment_crack.png,crack,val
dataset\images\val\2115_jpg.rf.WwZGtp7s4jX60hdkuods.jpg,dataset\masks\val\2115_jpg.rf.WwZGtp7s4jX60hdkuods__segment_crack.png,crack,val
dataset\images\val\crack288_jpg.rf.eEQuvPjthTXhCUOvsJrT.jpg,dataset\masks\val\crack288_jpg.rf.eEQuvPjthTXhCUOvsJrT__segment_crack.png,crack,val
dataset\images\val\1690_jpg.rf.ddayOwRxkbC0s3v9nNMX.jpg,dataset\masks\val\1690_jpg.rf.ddayOwRxkbC0s3v9nNMX__segment_crack.png,crack,val
dataset\images\val\photo_6186122103615503122_y_jpg.rf.e2REEZu0eolJBabSbbTv.jpg,dataset\masks\val\photo_6186122103615503122_y_jpg.rf.e2REEZu0eolJBabSbbTv__segment_crack.png,crack,val
dataset\images\val\cracking467_jpg.rf.XahclL9kfiy87Elrcjj0.jpg,dataset\masks\val\cracking467_jpg.rf.XahclL9kfiy87Elrcjj0__segment_crack.png,crack,val
dataset\images\val\3392_jpg.rf.dnM04UnXDwNjcdjDxfpv.jpg,dataset\masks\val\3392_jpg.rf.dnM04UnXDwNjcdjDxfpv__segment_crack.png,crack,val
dataset\images\val\images21_jpg.rf.07FUbh20JwlhF8u7WQXS.jpg,dataset\masks\val\images21_jpg.rf.07FUbh20JwlhF8u7WQXS__segment_crack.png,crack,val
dataset\images\val\3503_jpg.rf.dlVWJuzXvBjJhb6XMLkr.jpg,dataset\masks\val\3503_jpg.rf.dlVWJuzXvBjJhb6XMLkr__segment_crack.png,crack,val
dataset\images\val\2189_jpg.rf.XYoYHKEaw82QHmqVDHFC.jpg,dataset\masks\val\2189_jpg.rf.XYoYHKEaw82QHmqVDHFC__segment_crack.png,crack,val
dataset\images\val\images70_jpg.rf.e1snWXBy09p28TJ9E3ph.jpg,dataset\masks\val\images70_jpg.rf.e1snWXBy09p28TJ9E3ph__segment_crack.png,crack,val
dataset\images\val\cracking0102214_jpg.rf.0MrEjeQ2rLvX8fZEUCX7.jpg,dataset\masks\val\cracking0102214_jpg.rf.0MrEjeQ2rLvX8fZEUCX7__segment_crack.png,crack,val
dataset\images\val\CRACK-11_jpg.rf.npc6BM14S6IkVkrqLspi.jpg,dataset\masks\val\CRACK-11_jpg.rf.npc6BM14S6IkVkrqLspi__segment_crack.png,crack,val
dataset\images\val\images30_jpg.rf.o8MpnXUryrwJ7grGLH8g.jpg,dataset\masks\val\images30_jpg.rf.o8MpnXUryrwJ7grGLH8g__segment_crack.png,crack,val
dataset\images\val\2239_jpg.rf.yVBhxCD2LPwtgUQ7pn6B.jpg,dataset\masks\val\2239_jpg.rf.yVBhxCD2LPwtgUQ7pn6B__segment_crack.png,crack,val
dataset\images\val\2189_jpg.rf.orryGihEZ6ymormrvEpm.jpg,dataset\masks\val\2189_jpg.rf.orryGihEZ6ymormrvEpm__segment_crack.png,crack,val
dataset\images\val\photo_6186122103615503308_y_jpg.rf.z1Qf7ejrJEJOZ6cWtuHZ.jpg,dataset\masks\val\photo_6186122103615503308_y_jpg.rf.z1Qf7ejrJEJOZ6cWtuHZ__segment_crack.png,crack,val
dataset\images\val\cracking014_jpg.rf.p0aTM2TAgTCp3vJ45Yvg.jpg,dataset\masks\val\cracking014_jpg.rf.p0aTM2TAgTCp3vJ45Yvg__segment_crack.png,crack,val
dataset\images\val\3158_jpg.rf.pSePkRY4h0xRSHVbOBkb.jpg,dataset\masks\val\3158_jpg.rf.pSePkRY4h0xRSHVbOBkb__segment_crack.png,crack,val
dataset\images\val\shutterstock_1703271616_jpg.rf.zYYZrVAsxmek4QLDo3nc.jpg,dataset\masks\val\shutterstock_1703271616_jpg.rf.zYYZrVAsxmek4QLDo3nc__segment_crack.png,crack,val
dataset\images\val\cracking452_jpg.rf.pIeQDgHSkzn80NExcdYi.jpg,dataset\masks\val\cracking452_jpg.rf.pIeQDgHSkzn80NExcdYi__segment_crack.png,crack,val
dataset\images\val\cracking111_jpg.rf.8vHNetMb6w0w5qVLeCXx.jpg,dataset\masks\val\cracking111_jpg.rf.8vHNetMb6w0w5qVLeCXx__segment_crack.png,crack,val
dataset\images\val\How-to-fix-a-cracked-wall-step-by-step_jpg.rf.9cnqnvx98uNjF6UTVbkJ.jpg,dataset\masks\val\How-to-fix-a-cracked-wall-step-by-step_jpg.rf.9cnqnvx98uNjF6UTVbkJ__segment_crack.png,crack,val
dataset\images\val\Cracked-Sheetrock-02-1_jpg.rf.9fO4EzhmJTMD0S6XDgpp.jpg,dataset\masks\val\Cracked-Sheetrock-02-1_jpg.rf.9fO4EzhmJTMD0S6XDgpp__segment_crack.png,crack,val
dataset\images\val\Adobe_190735233-Crack-settlement-101-250x250_jpg.rf.q3S7a74Zd3om1ZMikfW6.jpg,dataset\masks\val\Adobe_190735233-Crack-settlement-101-250x250_jpg.rf.q3S7a74Zd3om1ZMikfW6__segment_crack.png,crack,val
dataset\images\val\crack277_jpg.rf.RiTLS2pK6p5uNZGyMdoq.jpg,dataset\masks\val\crack277_jpg.rf.RiTLS2pK6p5uNZGyMdoq__segment_crack.png,crack,val
dataset\images\val\image10_jpg.rf.LzjeYVEFwtuqM1s1EEjB.jpg,dataset\masks\val\image10_jpg.rf.LzjeYVEFwtuqM1s1EEjB__segment_crack.png,crack,val
dataset\images\val\cracking270_jpg.rf.Rf90NAxu6KdRESmBfclf.jpg,dataset\masks\val\cracking270_jpg.rf.Rf90NAxu6KdRESmBfclf__segment_crack.png,crack,val
dataset\images\val\cracking0102116_jpg.rf.RwlGiwv4I65aC9CWzma3.jpg,dataset\masks\val\cracking0102116_jpg.rf.RwlGiwv4I65aC9CWzma3__segment_crack.png,crack,val
dataset\images\val\1706_jpg.rf.M7vQZWgmsYJcUNuJlzsa.jpg,dataset\masks\val\1706_jpg.rf.M7vQZWgmsYJcUNuJlzsa__segment_crack.png,crack,val
dataset\images\val\cracking0102080_jpg.rf.LVEEe7RxsaMAXEFsTagc.jpg,dataset\masks\val\cracking0102080_jpg.rf.LVEEe7RxsaMAXEFsTagc__segment_crack.png,crack,val
dataset\images\val\2079_jpg.rf.TCLgq5paTQ8GDvs0qc75.jpg,dataset\masks\val\2079_jpg.rf.TCLgq5paTQ8GDvs0qc75__segment_crack.png,crack,val
dataset\images\val\cracking46_jpg.rf.N52iuLjilv9UAue7lnbA.jpg,dataset\masks\val\cracking46_jpg.rf.N52iuLjilv9UAue7lnbA__segment_crack.png,crack,val
dataset\images\val\cracking073_jpg.rf.M6ZlHCMuqO0LrDFVWzx0.jpg,dataset\masks\val\cracking073_jpg.rf.M6ZlHCMuqO0LrDFVWzx0__segment_crack.png,crack,val
dataset\images\val\crack-repair2_jpg.rf.NfpybYlAMKrHuKU3XErJ.jpg,dataset\masks\val\crack-repair2_jpg.rf.NfpybYlAMKrHuKU3XErJ__segment_crack.png,crack,val
dataset\images\val\1064-dat_png_jpg.rf.NjfVpecGYMpo5ZqsGuQw.jpg,dataset\masks\val\1064-dat_png_jpg.rf.NjfVpecGYMpo5ZqsGuQw__segment_crack.png,crack,val
dataset\images\val\2600_jpg.rf.TUQH3cwzaf01n2sOeBZR.jpg,dataset\masks\val\2600_jpg.rf.TUQH3cwzaf01n2sOeBZR__segment_crack.png,crack,val
dataset\images\val\cracks0037_jpg.rf.MRSOHLUZ55Zl7ZObaGye.jpg,dataset\masks\val\cracks0037_jpg.rf.MRSOHLUZ55Zl7ZObaGye__segment_crack.png,crack,val
dataset\images\val\cracking0102177_jpg.rf.UTXf7mM9VdCueGxgUNm6.jpg,dataset\masks\val\cracking0102177_jpg.rf.UTXf7mM9VdCueGxgUNm6__segment_crack.png,crack,val
dataset\images\val\Image_-344-_jpg.rf.MwlJlGhoCdBaHzkWaZJJ.jpg,dataset\masks\val\Image_-344-_jpg.rf.MwlJlGhoCdBaHzkWaZJJ__segment_crack.png,crack,val
dataset\images\val\images654_jpg.rf.NerUZMhQawRyZN5apvSX.jpg,dataset\masks\val\images654_jpg.rf.NerUZMhQawRyZN5apvSX__segment_crack.png,crack,val
dataset\images\val\crack228_jpg.rf.UaCshmvb71MQLWyXSwq0.jpg,dataset\masks\val\crack228_jpg.rf.UaCshmvb71MQLWyXSwq0__segment_crack.png,crack,val
dataset\images\val\2297_jpg.rf.23MmCbd7L7LWsw8TKfKc.jpg,dataset\masks\val\2297_jpg.rf.23MmCbd7L7LWsw8TKfKc__segment_crack.png,crack,val
dataset\images\val\closeup-shot-crack-concrete-wall-1024x629_jpg.rf.2F5ZS3YGepNbrzB38Us5.jpg,dataset\masks\val\closeup-shot-crack-concrete-wall-1024x629_jpg.rf.2F5ZS3YGepNbrzB38Us5__segment_crack.png,crack,val
dataset\images\val\cracking92_jpg.rf.avMeQ4Km5pRER5BIzFrA.jpg,dataset\masks\val\cracking92_jpg.rf.avMeQ4Km5pRER5BIzFrA__segment_crack.png,crack,val
dataset\images\val\2230_jpg.rf.2kSybOWOQ26qMCZhUp3S.jpg,dataset\masks\val\2230_jpg.rf.2kSybOWOQ26qMCZhUp3S__segment_crack.png,crack,val
dataset\images\val\photo_6186122103615503276_y_jpg.rf.b3Gq4ItX6ddqItMFr1h3.jpg,dataset\masks\val\photo_6186122103615503276_y_jpg.rf.b3Gq4ItX6ddqItMFr1h3__segment_crack.png,crack,val
dataset\images\val\cracking467_jpg.rf.bBbYxN1L3t0GF55kBro4.jpg,dataset\masks\val\cracking467_jpg.rf.bBbYxN1L3t0GF55kBro4__segment_crack.png,crack,val
dataset\images\val\1064-dat_png_jpg.rf.4QHZoFFdxyA5A4pc0Y3u.jpg,dataset\masks\val\1064-dat_png_jpg.rf.4QHZoFFdxyA5A4pc0Y3u__segment_crack.png,crack,val
dataset\images\val\a_5_42_png_jpg.rf.bXeKz9UfEQAyPa8whm8e.jpg,dataset\masks\val\a_5_42_png_jpg.rf.bXeKz9UfEQAyPa8whm8e__segment_crack.png,crack,val
dataset\images\val\1930_jpg.rf.bt5HS3LRo7oa86HyibHp.jpg,dataset\masks\val\1930_jpg.rf.bt5HS3LRo7oa86HyibHp__segment_crack.png,crack,val
dataset\images\val\3475_jpg.rf.by4kbHw7ylnNL9FVsqLq.jpg,dataset\masks\val\3475_jpg.rf.by4kbHw7ylnNL9FVsqLq__segment_crack.png,crack,val
dataset\images\val\crack-in-a-wall-A0XGBX_jpg.rf.2GVrmi1rh4kLNZ592OGM.jpg,dataset\masks\val\crack-in-a-wall-A0XGBX_jpg.rf.2GVrmi1rh4kLNZ592OGM__segment_crack.png,crack,val
dataset\images\val\2530_jpg.rf.bzmw6jPUGCe3aXvrFpEH.jpg,dataset\masks\val\2530_jpg.rf.bzmw6jPUGCe3aXvrFpEH__segment_crack.png,crack,val
dataset\images\val\crack263_jpg.rf.3MpWLV1aNQHK9ZF3A36z.jpg,dataset\masks\val\crack263_jpg.rf.3MpWLV1aNQHK9ZF3A36z__segment_crack.png,crack,val
dataset\images\val\ea11056c2a9f4be489961cda10cda948_jpg.rf.31mJAlAgGs2TuwSnBpR1.jpg,dataset\masks\val\ea11056c2a9f4be489961cda10cda948_jpg.rf.31mJAlAgGs2TuwSnBpR1__segment_crack.png,crack,val
dataset\images\val\303-dat_png_jpg.rf.4JhXLaV5znJl50UGxS2V.jpg,dataset\masks\val\303-dat_png_jpg.rf.4JhXLaV5znJl50UGxS2V__segment_crack.png,crack,val
dataset\images\val\465-dat_png_jpg.rf.5QixBOwuSNZemkiGOMsK.jpg,dataset\masks\val\465-dat_png_jpg.rf.5QixBOwuSNZemkiGOMsK__segment_crack.png,crack,val
dataset\images\val\crack348_jpg.rf.d64jvI1RDLFj8Oy1atrr.jpg,dataset\masks\val\crack348_jpg.rf.d64jvI1RDLFj8Oy1atrr__segment_crack.png,crack,val
dataset\images\val\3816_jpg.rf.cuOZ9HnbDcW6yv6qIukD.jpg,dataset\masks\val\3816_jpg.rf.cuOZ9HnbDcW6yv6qIukD__segment_crack.png,crack,val
dataset\images\val\cracking454_jpg.rf.6TFwJtVSMMjFotEBrDEk.jpg,dataset\masks\val\cracking454_jpg.rf.6TFwJtVSMMjFotEBrDEk__segment_crack.png,crack,val
dataset\images\val\2241_jpg.rf.laH7uUpPwlf6XB7sgHXW.jpg,dataset\masks\val\2241_jpg.rf.laH7uUpPwlf6XB7sgHXW__segment_crack.png,crack,val
dataset\images\val\cracking543_jpg.rf.zvEc2cQfHJNIsEM57foA.jpg,dataset\masks\val\cracking543_jpg.rf.zvEc2cQfHJNIsEM57foA__segment_crack.png,crack,val
dataset\images\val\4_jpg.rf.0Hc6wGVDq2fmnKf6arD6.jpg,dataset\masks\val\4_jpg.rf.0Hc6wGVDq2fmnKf6arD6__segment_crack.png,crack,val
dataset\images\val\cracking180_jpg.rf.0QpuVINM0SAIcOg4sD0a.jpg,dataset\masks\val\cracking180_jpg.rf.0QpuVINM0SAIcOg4sD0a__segment_crack.png,crack,val
dataset\images\val\crack325_jpg.rf.477wIMgFBxi482fUNuMm.jpg,dataset\masks\val\crack325_jpg.rf.477wIMgFBxi482fUNuMm__segment_crack.png,crack,val
dataset\images\val\Image_-740-_jpg.rf.mnCASR5thfBvLHvP3Os8.jpg,dataset\masks\val\Image_-740-_jpg.rf.mnCASR5thfBvLHvP3Os8__segment_crack.png,crack,val
dataset\images\val\618-dat_png_jpg.rf.mzGqoKREjbH0hc88ZN1O.jpg,dataset\masks\val\618-dat_png_jpg.rf.mzGqoKREjbH0hc88ZN1O__segment_crack.png,crack,val
dataset\images\val\cracking063_jpg.rf.nGRqSkO725RJuAme3hvV.jpg,dataset\masks\val\cracking063_jpg.rf.nGRqSkO725RJuAme3hvV__segment_crack.png,crack,val
dataset\images\val\cracking134_jpg.rf.4xfS5aXterylMUlGSXRt.jpg,dataset\masks\val\cracking134_jpg.rf.4xfS5aXterylMUlGSXRt__segment_crack.png,crack,val
dataset\images\val\cracking415_jpg.rf.nm2fEyAXouscgMEUfIi7.jpg,dataset\masks\val\cracking415_jpg.rf.nm2fEyAXouscgMEUfIi7__segment_crack.png,crack,val
dataset\images\val\a_16_2_png_jpg.rf.yoXyEeqsfElUPsCkHirW.jpg,dataset\masks\val\a_16_2_png_jpg.rf.yoXyEeqsfElUPsCkHirW__segment_crack.png,crack,val
dataset\images\val\3360_jpg.rf.5UZUbKEQIeNA8IQEMkcw.jpg,dataset\masks\val\3360_jpg.rf.5UZUbKEQIeNA8IQEMkcw__segment_crack.png,crack,val
dataset\images\val\2213_jpg.rf.ywXDGayDXvN9B2Vgu3dK.jpg,dataset\masks\val\2213_jpg.rf.ywXDGayDXvN9B2Vgu3dK__segment_crack.png,crack,val
dataset\images\val\brick_cracking58_jpg.rf.oLySEGTkcAwVy6ZRRl9X.jpg,dataset\masks\val\brick_cracking58_jpg.rf.oLySEGTkcAwVy6ZRRl9X__segment_crack.png,crack,val
dataset\images\val\2090_jpg.rf.yfxffgVfy19A0aAj7EOo.jpg,dataset\masks\val\2090_jpg.rf.yfxffgVfy19A0aAj7EOo__segment_crack.png,crack,val
dataset\images\val\3546_jpg.rf.6I8YYIbtWevrRf8U228V.jpg,dataset\masks\val\3546_jpg.rf.6I8YYIbtWevrRf8U228V__segment_crack.png,crack,val
dataset\images\val\Image_-796-_jpg.rf.XcbGExcuc4WaW3ex8tFO.jpg,dataset\masks\val\Image_-796-_jpg.rf.XcbGExcuc4WaW3ex8tFO__segment_crack.png,crack,val
dataset\images\val\image14_jpeg_jpg.rf.zSW6anQeAyOG7UTp4zoU.jpg,dataset\masks\val\image14_jpeg_jpg.rf.zSW6anQeAyOG7UTp4zoU__segment_crack.png,crack,val
dataset\images\val\2524_jpg.rf.74I0YJl8EcGPU2qQTfkZ.jpg,dataset\masks\val\2524_jpg.rf.74I0YJl8EcGPU2qQTfkZ__segment_crack.png,crack,val
dataset\images\val\cracking545_jpg.rf.6gZNhdAwNQ1ORpDPqhIc.jpg,dataset\masks\val\cracking545_jpg.rf.6gZNhdAwNQ1ORpDPqhIc__segment_crack.png,crack,val
dataset\images\val\image09_jpg.rf.7I24PqNnOETLEgdXC44m.jpg,dataset\masks\val\image09_jpg.rf.7I24PqNnOETLEgdXC44m__segment_crack.png,crack,val
dataset\images\val\00039_jpg.rf.XYr8pEvl9ziihTUzw0um.jpg,dataset\masks\val\00039_jpg.rf.XYr8pEvl9ziihTUzw0um__segment_crack.png,crack,val
dataset\images\val\3315_jpg.rf.Xyp0mzOeEXiezlfYen30.jpg,dataset\masks\val\3315_jpg.rf.Xyp0mzOeEXiezlfYen30__segment_crack.png,crack,val
dataset\images\val\cracking453_jpg.rf.ikMFIrHtbhslxOU5OWpg.jpg,dataset\masks\val\cracking453_jpg.rf.ikMFIrHtbhslxOU5OWpg__segment_crack.png,crack,val
dataset\images\val\image12_jpg.rf.LOwTEfQDKauItkD6PDmy.jpg,dataset\masks\val\image12_jpg.rf.LOwTEfQDKauItkD6PDmy__segment_crack.png,crack,val
dataset\images\val\00008_jpg.rf.iqqkvxa8pLCNJOvAz0Cn.jpg,dataset\masks\val\00008_jpg.rf.iqqkvxa8pLCNJOvAz0Cn__segment_crack.png,crack,val
dataset\images\val\2144_jpg.rf.LuYlWXh0LuWX4P6ITnbD.jpg,dataset\masks\val\2144_jpg.rf.LuYlWXh0LuWX4P6ITnbD__segment_crack.png,crack,val
dataset\images\val\cracking450_jpg.rf.ixIFQqmCU8NUy3TWfFXp.jpg,dataset\masks\val\cracking450_jpg.rf.ixIFQqmCU8NUy3TWfFXp__segment_crack.png,crack,val
dataset\images\val\cracking0102162_jpg.rf.ixIhqSmNMJeNm8y1XRxU.jpg,dataset\masks\val\cracking0102162_jpg.rf.ixIhqSmNMJeNm8y1XRxU__segment_crack.png,crack,val
dataset\images\val\photo_6186122103615503280_y_jpg.rf.LoBzxF7d9MQYTaCCDYf1.jpg,dataset\masks\val\photo_6186122103615503280_y_jpg.rf.LoBzxF7d9MQYTaCCDYf1__segment_crack.png,crack,val
dataset\images\val\00416-Copy_jpg.rf.Ynhq4Iy00Usq9KWaPebH.jpg,dataset\masks\val\00416-Copy_jpg.rf.Ynhq4Iy00Usq9KWaPebH__segment_crack.png,crack,val
dataset\images\val\cracking148_jpg.rf.jNw68vv1XkJRkD9kTMIy.jpg,dataset\masks\val\cracking148_jpg.rf.jNw68vv1XkJRkD9kTMIy__segment_crack.png,crack,val
dataset\images\val\00386-Copy_jpg.rf.jh6C9OYX9500QgRKvYCQ.jpg,dataset\masks\val\00386-Copy_jpg.rf.jh6C9OYX9500QgRKvYCQ__segment_crack.png,crack,val
dataset\images\val\crack255_jpg.rf.Zv496TLDl7hxmQTe7faf.jpg,dataset\masks\val\crack255_jpg.rf.Zv496TLDl7hxmQTe7faf__segment_crack.png,crack,val
dataset\images\val\00022_jpg.rf.jd8Mj9m2E1Dnq00njibz.jpg,dataset\masks\val\00022_jpg.rf.jd8Mj9m2E1Dnq00njibz__segment_crack.png,crack,val
dataset\images\val\cracking454_jpg.rf.jo8rQ2kF6N9q6rrzDYWt.jpg,dataset\masks\val\cracking454_jpg.rf.jo8rQ2kF6N9q6rrzDYWt__segment_crack.png,crack,val
dataset\images\val\2594_jpg.rf.aSTu0mpkvEEklMYE7CqZ.jpg,dataset\masks\val\2594_jpg.rf.aSTu0mpkvEEklMYE7CqZ__segment_crack.png,crack,val
dataset\images\val\cracking4_jpg.rf.MJQ4r5SdBCTvJbqm9yTU.jpg,dataset\masks\val\cracking4_jpg.rf.MJQ4r5SdBCTvJbqm9yTU__segment_crack.png,crack,val
dataset\images\val\994_png_jpg.rf.PVOnuHEK9uKkQCw9S0ds.jpg,dataset\masks\val\994_png_jpg.rf.PVOnuHEK9uKkQCw9S0ds__segment_crack.png,crack,val
dataset\images\val\1824_jpg.rf.jpMtwNzfoMcKPlNt6shQ.jpg,dataset\masks\val\1824_jpg.rf.jpMtwNzfoMcKPlNt6shQ__segment_crack.png,crack,val
dataset\images\val\3838_jpg.rf.Pe20JPX6R9FV96RlipoS.jpg,dataset\masks\val\3838_jpg.rf.Pe20JPX6R9FV96RlipoS__segment_crack.png,crack,val
dataset\images\val\cracking0102053_jpg.rf.T2IDhga0iJtlxBfJ5oZl.jpg,dataset\masks\val\cracking0102053_jpg.rf.T2IDhga0iJtlxBfJ5oZl__segment_crack.png,crack,val
dataset\images\val\cracking0102110_jpg.rf.k1OXW37FfsF2OvMtxQ4w.jpg,dataset\masks\val\cracking0102110_jpg.rf.k1OXW37FfsF2OvMtxQ4w__segment_crack.png,crack,val
dataset\images\val\1613_jpg.rf.PwvHOqK3l5131CzZS02r.jpg,dataset\masks\val\1613_jpg.rf.PwvHOqK3l5131CzZS02r__segment_crack.png,crack,val
dataset\images\val\cracking93_jpg.rf.T0AhKfQcehpOS6Ri9d9d.jpg,dataset\masks\val\cracking93_jpg.rf.T0AhKfQcehpOS6Ri9d9d__segment_crack.png,crack,val
dataset\images\val\crack396_jpg.rf.QVMJvTXfbFASzgXJFO9s.jpg,dataset\masks\val\crack396_jpg.rf.QVMJvTXfbFASzgXJFO9s__segment_crack.png,crack,val
dataset\images\val\1067-dat_png_jpg.rf.lPHwKpcCtCifbiVxDa7F.jpg,dataset\masks\val\1067-dat_png_jpg.rf.lPHwKpcCtCifbiVxDa7F__segment_crack.png,crack,val
dataset\images\val\2594_jpg.rf.RCSxtlUbrVRGUO0WiZNC.jpg,dataset\masks\val\2594_jpg.rf.RCSxtlUbrVRGUO0WiZNC__segment_crack.png,crack,val
dataset\images\val\351-dat_png_jpg.rf.TxFyU0zaBjb2l4yT9WnV.jpg,dataset\masks\val\351-dat_png_jpg.rf.TxFyU0zaBjb2l4yT9WnV__segment_crack.png,crack,val
dataset\images\val\images39_jpg.rf.RHKS5rIMU6Erqef8Jis7.jpg,dataset\masks\val\images39_jpg.rf.RHKS5rIMU6Erqef8Jis7__segment_crack.png,crack,val
dataset\images\val\cracking0102099_jpg.rf.mwDob6kamQ8VvRXacECn.jpg,dataset\masks\val\cracking0102099_jpg.rf.mwDob6kamQ8VvRXacECn__segment_crack.png,crack,val
dataset\images\val\ea11056c2a9f4be489961cda10cda948_jpg.rf.mzUGUIms5rQQWg3drOju.jpg,dataset\masks\val\ea11056c2a9f4be489961cda10cda948_jpg.rf.mzUGUIms5rQQWg3drOju__segment_crack.png,crack,val
dataset\images\val\29_jpg.rf.nNv6dQQhcrFH6PN5MplQ.jpg,dataset\masks\val\29_jpg.rf.nNv6dQQhcrFH6PN5MplQ__segment_crack.png,crack,val
dataset\images\val\Image_-449-_jpg.rf.nE5BtYbflrnxKz9OaDOh.jpg,dataset\masks\val\Image_-449-_jpg.rf.nE5BtYbflrnxKz9OaDOh__segment_crack.png,crack,val
dataset\images\val\photo_6186122103615503145_y_jpg.rf.SWU83DlfFnXvvRgGkuwE.jpg,dataset\masks\val\photo_6186122103615503145_y_jpg.rf.SWU83DlfFnXvvRgGkuwE__segment_crack.png,crack,val
dataset\images\val\cracking4701_jpg.rf.njz4qaQAIP9EHFvFCE2q.jpg,dataset\masks\val\cracking4701_jpg.rf.njz4qaQAIP9EHFvFCE2q__segment_crack.png,crack,val
dataset\images\val\a_34_12_png_jpg.rf.ZOphWGjkOXPsgVDb9u5w.jpg,dataset\masks\val\a_34_12_png_jpg.rf.ZOphWGjkOXPsgVDb9u5w__segment_crack.png,crack,val
dataset\images\val\crack256_jpg.rf.oEBHVEHEVryKxXCZdRcb.jpg,dataset\masks\val\crack256_jpg.rf.oEBHVEHEVryKxXCZdRcb__segment_crack.png,crack,val
dataset\images\val\cracking0102096_jpg.rf.7gR9u7nGIylbcPkySEq4.jpg,dataset\masks\val\cracking0102096_jpg.rf.7gR9u7nGIylbcPkySEq4__segment_crack.png,crack,val
dataset\images\val\a_36_7_png_jpg.rf.Zf75oeeq2fMNS6iwXtmi.jpg,dataset\masks\val\a_36_7_png_jpg.rf.Zf75oeeq2fMNS6iwXtmi__segment_crack.png,crack,val
dataset\images\val\994_png_jpg.rf.WOD2K11e1cbbBe1Dr8TY.jpg,dataset\masks\val\994_png_jpg.rf.WOD2K11e1cbbBe1Dr8TY__segment_crack.png,crack,val
dataset\images\val\photo_6186122103615503296_y_jpg.rf.8OHkYPD55HVjaZIEUgsl.jpg,dataset\masks\val\photo_6186122103615503296_y_jpg.rf.8OHkYPD55HVjaZIEUgsl__segment_crack.png,crack,val
dataset\images\val\1125-dat_png_jpg.rf.ZjbQOA5YbTmgznBbSrvu.jpg,dataset\masks\val\1125-dat_png_jpg.rf.ZjbQOA5YbTmgznBbSrvu__segment_crack.png,crack,val
dataset\images\val\Image_-667-_jpg.rf.ZkF1hBGmlL7hnS3vi4MP.jpg,dataset\masks\val\Image_-667-_jpg.rf.ZkF1hBGmlL7hnS3vi4MP__segment_crack.png,crack,val
